-0.6122262	-0.27515087	0.15728737	0.13526231	-0.2670672	0.089732036	-0.032433964	0.007180431	-0.08007906	0.071265385	-0.0034618108	-0.0025711681	-0.059947453	0.09469986	0.0058848495	0.032788966
-0.60890776	-0.46987	-0.91151637	-1.0464776	-0.11526005	-0.13055633	-0.08781907	-0.26066914	0.04323997	-0.11129515	-0.06986523	-0.009963769	0.011061311	0.011786829	0.046753995	-0.026668197
0.37786663	0.6590481	1.1715637	0.015197694	0.07533143	0.20943446	0.11583312	0.0040154224	0.0028052765	0.18798687	-0.040584143	-0.114274606	-0.0049944026	0.07290355	-0.025478736	-0.030261049
0.8916652	0.29321775	0.37657836	-0.5585721	0.1095593	0.23321939	0.20296656	-0.26012835	-0.13048606	0.22620447	-0.045132767	-0.07558453	0.0012191843	0.089568704	-0.0005399893	-0.021763438
-0.27225623	0.44244966	-0.35826293	0.06138712	0.05360043	0.21197772	-0.034281842	-0.018674318	-0.0059415684	0.06896206	-0.06075612	-0.01945282	0.022808863	-0.01670442	-0.035676364	0.049038466
-0.92411715	0.1401981	-0.7793669	-0.3601812	0.031557035	-0.058110565	-0.25373247	-0.20669107	-0.18368022	-0.037161462	-0.11096702	-0.122993484	-0.07066118	0.029002024	-0.08642024	-0.051160928
0.6019901	0.7825763	0.58949584	0.25317988	-0.12986808	0.15058105	-0.16477244	0.3143402	-0.14007923	0.04537384	-0.033788804	0.21224011	-0.09805731	-0.0535184	-0.065121025	-0.005190409
-0.613043	-0.7679354	1.1235335	-0.5445439	-0.15388773	-0.31195202	0.09839036	0.0029959313	-0.09922747	-0.14294623	0.048521426	0.10017798	-0.03090022	-0.064800024	0.044675924	0.016709277
0.13175996	-0.05085613	-0.17168258	0.15156506	0.003739817	0.010695586	-0.017672483	-0.010752226	0.037221473	0.0075937514	0.021964913	-0.010215105	0.041406456	0.015327129	0.003173053	0.05351665
0.019991351	0.052463636	-0.13642225	-0.058773383	0.114555	0.12193417	-0.05040116	0.02927052	0.0436995	0.00036244717	0.0044629453	0.031017672	0.013554615	-0.031509135	-0.013343513	0.0026074531
0.18869749	-1.3373467	0.5708331	-1.4545631	0.06289813	-0.24957658	0.13327615	-0.033727307	0.011763331	-0.0733996	-0.07816532	0.038379185	-0.07877661	0.064896144	-0.081712194	0.014049739
0.1829828	0.046641234	-0.10831502	-0.04190654	0.038227502	0.035891667	-0.046230536	-0.070835724	0.038442392	0.0009979873	0.08631498	0.043369934	0.027535688	0.05639523	0.06841884	-0.046221368
0.739558	-0.4922067	0.8912059	-0.25500995	0.055335227	-0.34526804	0.2106941	-0.10535015	0.0065762955	-0.15112618	0.04368273	0.023755217	-0.0037119722	-0.03355362	0.02304001	-0.027992548
-0.24543263	1.069622	-0.14436038	1.7001934	-0.18524764	-0.25529554	-0.29914537	0.34470394	-0.048238475	-0.035402976	-0.2787718	0.11028975	-0.024391865	0.025601443	-0.05208367	-0.13768896
1.0039351	-0.18405779	1.1684358	-0.25287944	0.42840734	-0.0605462	0.06097121	-0.06468948	0.12520881	-0.057014525	-0.008896439	-0.0069604577	0.045950666	-0.054678876	-0.033751216	0.049003955
-0.5383175	0.9767109	-0.35503536	0.8737892	-0.23584124	-0.0095525095	0.26443553	0.5086764	0.090442315	0.27085748	0.20795113	0.31307608	0.066669755	0.022783859	0.07012883	0.09704723
-0.046061512	-0.01567172	0.041842166	-0.09242813	0.04853787	0.020001886	0.014767915	-0.037841707	0.013347961	-0.060816243	-0.058768667	-0.005912454	0.015393729	-0.009656968	-0.02469135	-0.041835755
0.25953948	-0.581566	0.8811632	-0.12105276	0.10713203	-0.26422423	0.17569906	0.16341473	-0.0025914595	-0.14908987	-0.025356263	0.09165117	0.022348758	-0.022013148	-0.049781315	-0.035796277
0.058966093	0.050777055	0.09086289	-0.06075772	-0.053792465	0.07513075	0.019014033	0.057126578	0.0068988013	0.004119368	-0.087611854	0.015375922	0.027909542	-0.052490618	0.0067151817	-0.011540535
0.0132613275	0.15007067	-0.04515355	0.03550625	0.0054940297	0.078283235	0.07059406	0.089282125	0.0013552281	0.010435771	-0.050820086	0.04834491	-0.017846536	-0.02749846	0.037148386	-0.036987744
0.08050591	-0.061520822	0.15463774	-0.20645319	0.08587072	-0.16623048	0.05421461	-0.08722199	-0.0020418402	0.040197928	-0.020843836	-0.054647915	0.048662934	0.06539014	-0.0044727675	-0.07477799
-0.73625463	0.05543883	0.512436	0.3106047	-0.17952071	0.009449353	0.100710526	0.19481748	-0.10983911	-0.0030135547	0.059501607	0.121714115	-0.07734102	0.020283395	-0.07366661	0.020880012
-0.064903714	0.02404048	0.0861335	0.058220264	0.044082597	-0.009448987	0.026103789	0.018714854	-0.019682877	0.06632633	0.03719923	-0.04070375	0.028104706	-0.018467588	-0.014051747	0.02515174
0.0858039	0.046073392	-0.019124415	-0.1608179	0.08675996	-0.00105188	0.11129997	-0.076439515	0.018694047	0.062262084	-0.07431304	0.041277207	0.030948354	-0.02024792	-0.01017141	0.013028149
-0.73747164	-0.0261052	0.42664203	-0.9046962	-0.046198595	0.07301431	0.1474325	-0.43557233	-0.16499709	0.06662463	0.08211923	-0.26762497	-0.046144646	0.055535257	-0.016963381	-0.10054024
0.047266882	-0.08072106	0.07320852	-0.009188918	-0.06696411	-0.06588122	0.0936005	-0.092823535	0.041162115	-0.065873414	-0.017614825	-0.008898865	0.018390538	-0.03483355	0.01856429	0.0069779283
-0.11547089	-0.43308055	0.12729576	-0.2007336	0.014408962	-0.29283494	0.072691895	-0.14490522	-0.030966794	-0.17698246	0.046502177	-0.04597413	-0.043637954	-0.07356299	0.06803639	0.014547051
0.11512805	-0.6327615	-0.40631202	-0.88665503	-0.11992282	-0.39912757	-0.12755418	-0.10038686	-0.13065448	-0.19951868	-0.1162801	-0.12138929	-0.1503867	0.019887902	0.052621115	-0.079563476
-0.01609515	0.037288167	-0.08082858	0.19321272	0.048135735	0.12183934	-0.0029269902	0.03102377	-0.047344644	0.059052166	-0.009904434	0.024858873	0.03918135	0.007164705	0.02762784	-0.017833505
0.13299766	-0.028356299	-0.005542537	-0.05841136	-0.023489121	0.0070500746	-0.034464423	0.009264998	0.010881736	-0.01384559	0.043625504	0.043959334	0.013224828	0.011372617	0.035407644	-0.02513315
-0.0051445537	0.010339446	0.109235264	0.031962726	-0.010446555	0.08730651	-0.04086551	-0.013481346	0.05544129	0.0697665	0.05815241	-0.034617174	0.036007803	-0.04609845	-0.0012631457	0.057304833
-0.42626348	0.43906078	0.5682748	-0.2191746	-0.1035765	0.45498618	0.35987836	-0.3456257	-0.010875142	0.1403011	0.06800598	-0.032678377	0.023108726	0.019713914	0.028427327	-0.021858662
-0.981488	-1.0698513	-0.11832506	-0.7001225	0.043791644	-0.25370306	-0.088853285	0.057167657	0.19181985	-0.059230313	0.001247568	-0.045570947	0.15355006	0.0023074744	0.015227894	-0.016956689
-0.10525135	0.39005294	0.0011192672	0.22776423	0.14367464	0.1996319	-0.011743742	0.43878028	0.06297519	0.094058365	0.088781424	0.25682986	-0.0014339987	-0.045155335	-0.056500033	0.054774385
-0.24414676	0.0017948388	0.17542717	-0.10403976	-0.017490363	0.0057773883	0.021963058	0.0068141	-0.0784	0.0032139588	0.0081053395	-0.011259888	-0.0074032657	-0.021523	-0.053153962	0.015500066
0.1841033	0.10530184	-0.19283491	0.09568797	0.017680507	0.092876226	-0.065049395	0.004115353	0.026241023	0.059297804	-0.03302611	0.028253732	-0.02314256	-0.035824873	0.015147562	-0.027470019
0.10934979	-0.105257474	-0.08654023	0.053057063	-0.024155987	-0.015737241	2.7122052e-5	-0.06720825	-0.012217126	-0.005500399	0.048318565	0.004255254	-0.025384478	0.00903692	0.02546476	0.050770286
