0.24021588010719064	-0.48620013698857545	-0.018974385183157853	-0.09973562248464289	0.010212165772196342	-0.3995364988743225	-0.2693330740183499	0.25650834390523425	0.20712677115110864	0.0014952122542396156	-0.1422584081585593	0.2921981448259205	-0.1940881095857267	-0.06426878090485699	-0.04379529573246408	-0.2290909838697587
0.21581208937663723	0.2665781252316037	-3.7267227901171283e-5	0.10842323206801963	0.0366919991101535	0.017593319517906575	-0.024505752283366218	-0.3317527738432059	-0.26268622670212444	0.037251886606407277	0.2969406222137879	-0.2528129139749244	-0.27400073074310727	-0.4050394848412311	0.0775559805270761	-0.05453804351772796
0.043666775575589005	-0.2713379281154715	0.12032088061594534	-0.15144448353251722	0.25458634738247204	-0.17571696531604517	0.020781301703959462	-0.003042192812556219	-0.00891905304129868	-0.15800717662304026	-0.04841141719862217	0.2448086222808567	0.08103081366941044	0.04573200510669426	0.3691746403197295	0.15598580109307777
0.10571669194386163	-0.5539475298819332	-0.14177600132700777	0.0803665381014018	0.5206694554652628	0.11223698623721726	-0.07342364169496902	-0.16814034606212072	0.14614155536482418	0.05317608412803451	-0.007208182632085802	-0.08649308691300793	-0.31935472080166344	0.10416783891905534	-0.03323227961554046	0.32728195073665334
0.020987530904003918	-0.4838949180442507	0.33061909933022865	-0.24544849232354876	0.05865274047012894	0.2897222348339632	0.4955744514061586	-0.007957416756691833	-0.08648938342614827	0.034223710121156235	-0.1445066607224521	0.2410112576548274	-0.34273633198646963	0.35443282931359127	0.2715757646250161	0.25335265661508355
0.27071837635444723	-0.1764816324695106	0.0409627156914007	-0.02841291119962549	-0.15080744952451838	-0.03664611807625858	-0.19803493300553976	0.21238287730588362	0.10287385733874761	0.31271571927430664	-0.5397432979805	-0.12454538281229519	0.29949213065010355	-0.24197887477538352	0.3828881530061835	0.0620368649595836
0.5122081658554397	0.011673130867357384	-0.04789548726903712	0.38279638436497476	-0.4108733761056083	-0.15805180071443503	-0.10549416141663526	-0.04561208923617801	-0.15115688834623375	0.294053229556509	-0.0523770358827991	-0.4192621455087306	-0.38093389245696874	-0.32721255667146637	0.0448023153116487	-0.0805471173724017
-0.5218878234361493	-0.08695708154679281	0.6082666859787178	-0.06414075587608938	0.22358867131106747	-0.014117016459013835	-0.3421187306567199	0.22008408557434012	-0.04228646336726935	0.17004824342361005	0.17122978065459496	0.23516015590160366	0.32467199694282134	-0.16009721763396778	0.4079241950715479	0.183268310811943
-0.021810475890611705	0.009368875687206756	-0.5577338419015387	0.3946003148006742	0.22696829861991616	0.32483156118287476	-0.36924426155287676	0.108989835556956	-0.08626851105429763	0.16556470250391783	-0.13509316130376084	0.21261766378131958	0.21338056715263684	-0.09789425687188175	0.11476796813718382	0.18306224990984224
-0.04080061200372277	-0.3314162200763464	0.15954054987597066	0.23213843289440583	-0.31765700427838917	-0.2676438645792213	-0.11628924062539558	-0.28804075431766546	0.24675792906649313	-0.272221830493284	-0.30196658834522777	-0.06715600354623412	-0.13283724835096136	0.20352323843306958	0.09651037500456851	0.44958277254994333
